CountryISO2Code,Country,LocationCode,LocationName,NotificationRate,NotificationRateGeoLevel,VaccineUptake,VaccineGeoLevel,TestingRate,TestingGeoLevel,WeightedRate,Colour,Week
SE,Sweden,SE31,Norra Mellansverige,3937.689009,Regional,70.71658572,Regional,4876.694841,National,2545.389397,Dark Red,2022-03
SE,Sweden,SE32,Mellersta Norrland,3863.812185,Regional,70.77523481,Regional,4876.694841,National,2496.501112,Dark Red,2022-03
SE,Sweden,SE33,Övre Norrland,2647.802249,Regional,73.26806291,Regional,4876.694841,National,1677.80554,Dark Red,2022-03
SI,Slovenia,SI03,Vzhodna Slovenija,5444.849693,Regional,57.58110867,National,34968.44495,National,3877.247283,Dark Red,2022-03
SI,Slovenia,SI04,Zahodna Slovenija,6609.134517,Regional,57.58110867,National,34968.44495,National,4706.328053,Dark Red,2022-03
SK,Slovakia,SK01,Bratislavský kraj,1570.807298,Regional,48.9330917,National,6238.950595,National,1186.48501,Dark Red,2022-03
SK,Slovakia,SK02,Západné Slovensko,1177.053085,Regional,48.9330917,National,6238.950595,National,889.0688523,Dark Red,2022-03
SK,Slovakia,SK03,Stredné Slovensko,1331.852168,Regional,48.9330917,National,6238.950595,National,1005.993946,Dark Red,2022-03
SK,Slovakia,SK04,Východné Slovensko,1173.984951,Regional,48.9330917,National,6238.950595,National,886.7513844,Dark Red,2022-03
AT,Austria,AT11,Burgenland,3543.38464046516,Regional,72.580120758597,National,109046.787756932,Regional,2257.48821496957,Dark Red,2022-04
AT,Austria,AT12,Niederösterreich,3629.07271741692,Regional,72.580120758597,National,120275.760603745,Regional,2312.08003705768,Dark Red,2022-04
AT,Austria,AT13,Wien,5480.9801846074,Regional,72.580120758597,National,138453.090245821,Regional,3491.92916623599,Dark Red,2022-04
AT,Austria,AT21,Kärnten,3800.33244669005,Regional,72.580120758597,National,58256.9175101061,Regional,2421.18950717216,Dark Red,2022-04
AT,Austria,AT22,Steiermark,3686.31132185222,Regional,72.580120758597,National,60675.5482812431,Regional,2348.54671738313,Dark Red,2022-04
AT,Austria,AT31,Oberösterreich,4306.50904964775,Regional,72.580120758597,National,56093.1208183166,Regional,2743.67431529063,Dark Red,2022-04
AT,Austria,AT32,Salzburg,5459.4294514783,Regional,72.580120758597,National,57561.1110116223,Regional,3478.19920717162,Dark Red,2022-04
AT,Austria,AT33,Tirol,6230.31701322802,Regional,72.580120758597,National,60503.4884918048,Regional,3969.33120730587,Dark Red,2022-04
AT,Austria,AT34,Vorarlberg,4911.88223770519,Regional,72.580120758597,National,58357.4013128905,Regional,3129.35720788194,Dark Red,2022-04
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,5702.55459536164,Regional,76.9128847709339,National,6545.47624419224,Regional,3509.55497289659,Dark Red,2022-04
BE,Belgium,BE2,Vlaams Gewest,5862.71587383953,Regional,76.9128847709339,National,6680.05220661831,Regional,3608.1239215928,Dark Red,2022-04
BE,Belgium,BE3,Région wallonne,5547.07818509532,Regional,76.9128847709339,National,6455.88569183494,Regional,3413.86925876733,Dark Red,2022-04
BG,Bulgaria,BG31,Severozapaden,1427.98874418566,Regional,28.9427060301674,National,3510.93479059573,National,1221.3394519989,Dark Red,2022-04
BG,Bulgaria,BG32,Severen tsentralen,1077.63914926627,Regional,28.9427060301674,National,3510.93479059573,National,921.690183747207,Dark Red,2022-04
BG,Bulgaria,BG33,Severoiztochen,1466.90886286721,Regional,28.9427060301674,National,3510.93479059573,National,1254.62730291215,Dark Red,2022-04
BG,Bulgaria,BG34,Yugoiztochen,1906.91475078482,Regional,28.9427060301674,National,3510.93479059573,National,1630.95838550205,Dark Red,2022-04
BG,Bulgaria,BG41,Yugozapaden,2295.17824911902,Regional,28.9427060301674,National,3510.93479059573,National,1963.03490236359,Dark Red,2022-04
BG,Bulgaria,BG42,Yuzhen tsentralen,1525.98764422769,Regional,28.9427060301674,National,3510.93479059573,National,1305.15658526494,Dark Red,2022-04
CY,Cyprus,CY,Kypros,3400.43130387779,National,72.6700863170815,National,41713.9543133203,National,2164.88312203727,Dark Red,2022-04
CZ,Czechia,CZ01,Praha,5455.27861618075,Regional,63.3725982540203,National,9924.75270337712,National,3726.7027156459,Dark Red,2022-04
CZ,Czechia,CZ02,Střední Čechy,4801.60503515527,Regional,63.3725982540203,National,9924.75270337712,National,3280.15410081839,Dark Red,2022-04
CZ,Czechia,CZ03,Jihozápad,3575.33578285583,Regional,63.3725982540203,National,9924.75270337712,National,2442.4441919051,Dark Red,2022-04
CZ,Czechia,CZ04,Severozápad,3781.81277109147,Regional,63.3725982540203,National,9924.75270337712,National,2583.49626401995,Dark Red,2022-04
CZ,Czechia,CZ05,Severovýchod,3800.13425568792,Regional,63.3725982540203,National,9924.75270337712,National,2596.01234820266,Dark Red,2022-04
CZ,Czechia,CZ06,Jihovýchod,3298.56234744112,Regional,63.3725982540203,National,9924.75270337712,National,2253.37001514,Dark Red,2022-04
CZ,Czechia,CZ07,Střední Morava,3577.48009583639,Regional,63.3725982540203,National,9924.75270337712,National,2443.90905146042,Dark Red,2022-04
CZ,Czechia,CZ08,Moravskoslezsko,3049.79679960418,Regional,63.3725982540203,National,9924.75270337712,National,2083.42906291562,Dark Red,2022-04
DE,Germany,DE1,Baden-Württemberg,2184.10265437425,Regional,73.9710267008154,National,3006.01042164575,National,1376.30107555405,Dark Red,2022-04
DE,Germany,DE2,Bayern,2559.31223612328,Regional,73.9710267008154,National,3006.01042164575,National,1612.73746735329,Dark Red,2022-04
DE,Germany,DE3,Berlin,3700.7857493042,Regional,73.9710267008154,National,3006.01042164575,National,2332.03114192531,Dark Red,2022-04
DE,Germany,DE4,Brandenburg,2696.42685078233,Regional,73.9710267008154,National,3006.01042164575,National,1699.13953790225,Dark Red,2022-04
DE,Germany,DE5,Bremen,3002.63358005408,Regional,73.9710267008154,National,3006.01042164575,National,1892.09413643935,Dark Red,2022-04
DE,Germany,DE6,Hamburg,4109.66987196664,Regional,73.9710267008154,National,3006.01042164575,National,2589.68737281274,Dark Red,2022-04
DE,Germany,DE7,Hessen,2616.45844200456,Regional,73.9710267008154,National,3006.01042164575,National,1648.74785562909,Dark Red,2022-04
DE,Germany,DE8,Mecklenburg-Vorpommern,1956.11321913915,Regional,73.9710267008154,National,3006.01042164575,National,1232.63470332535,Dark Red,2022-04
DE,Germany,DE9,Niedersachsen,1793.63311285717,Regional,73.9710267008154,National,3006.01042164575,National,1130.24869844405,Dark Red,2022-04
DE,Germany,DEA,Nordrhein-Westfalen,2457.47238527904,Regional,73.9710267008154,National,3006.01042164575,National,1548.56360813908,Dark Red,2022-04
DE,Germany,DEB,Rheinland-Pfalz,1757.34500793009,Regional,73.9710267008154,National,3006.01042164575,National,1107.38193540938,Dark Red,2022-04
DE,Germany,DEC,Saarland,2100.03779561389,Regional,73.9710267008154,National,3006.01042164575,National,1323.3280363535,Dark Red,2022-04
DE,Germany,DED,Sachsen,1164.32558090419,Regional,73.9710267008154,National,3006.01042164575,National,733.693787736656,Dark Red,2022-04
DE,Germany,DEE,Sachsen-Anhalt,1334.66558409901,Regional,73.9710267008154,National,3006.01042164575,National,841.032666308776,Dark Red,2022-04
DE,Germany,DEF,Schleswig-Holstein,2008.14595355766,Regional,73.9710267008154,National,3006.01042164575,National,1265.42286380892,Dark Red,2022-04
DE,Germany,DEG,Thüringen,797.327055964766,Regional,73.9710267008154,National,3006.01042164575,National,502.431551234504,Dark Red,2022-04
DK,Denmark,DK01,Hovedstaden,9555.18972407169,Regional,81.4912267595298,National,41022.565807685,Regional,5661.86906139842,Dark Red,2022-04
DK,Denmark,DK02,Sjælland,9403.85187237493,Regional,81.4912267595298,National,48062.5394842594,Regional,5572.19474565126,Dark Red,2022-04
DK,Denmark,DK03,Syddanmark,9860.31452737091,Regional,81.4912267595298,National,46578.830108617,Regional,5842.66889201957,Dark Red,2022-04
DK,Denmark,DK04,Midtjylland,9534.58389251625,Regional,81.4912267595298,National,44277.711597328,Regional,5649.65920230224,Dark Red,2022-04
DK,Denmark,DK05,Nordjylland,9127.09175232568,Regional,81.4912267595298,National,46858.1337636625,Regional,5408.20223410665,Dark Red,2022-04
EE,Estonia,EE,Eesti,5143.3584955635,National,60.9032066794284,National,6464.14984168262,National,3577.12336815501,Dark Red,2022-04
EL,Greece,EL30,Attiki,2409.39784177222,Regional,68.6093520914414,National,25449.029006117,Regional,1582.86171749968,Dark Red,2022-04
EL,Greece,EL41,Voreio Aigaio,2465.62331166455,Regional,68.6093520914414,National,30057.1637707175,Regional,1619.79922209025,Dark Red,2022-04
EL,Greece,EL42,Notio Aigaio,2943.78323626235,Regional,68.6093520914414,National,39187.4237436405,Regional,1933.92793357432,Dark Red,2022-04
EL,Greece,EL43,Kriti,3585.68052989455,Regional,68.6093520914414,National,37181.0703467692,Regional,2355.62444007974,Dark Red,2022-04
EL,Greece,EL51,"Anatoliki Makedonia, Thraki",2705.92185602384,Regional,68.6093520914414,National,46195.6222133499,Regional,1777.66412926451,Dark Red,2022-04
EL,Greece,EL52,Kentriki Makedonia,2165.5871314704,Regional,68.6093520914414,National,45898.5140766903,Regional,1422.68948153166,Dark Red,2022-04
EL,Greece,EL53,Dytiki Makedonia,1847.96161257415,Regional,68.6093520914414,National,41179.582121132,Regional,1214.02436793131,Dark Red,2022-04
EL,Greece,EL54,Ipeiros,2356.98318155222,Regional,68.6093520914414,National,40809.2658995094,Regional,1548.42773666861,Dark Red,2022-04
EL,Greece,EL61,Thessalia,2060.78742579865,Regional,68.6093520914414,National,42493.3052725785,Regional,1353.84097538748,Dark Red,2022-04
EL,Greece,EL62,Ionia Nisia,2798.43858448725,Regional,68.6093520914414,National,49057.096023116,Regional,1838.44329374045,Dark Red,2022-04
EL,Greece,EL63,Dytiki Ellada,2399.45320359718,Regional,68.6093520914414,National,38971.0704768341,Regional,1576.3285552345,Dark Red,2022-04
EL,Greece,EL64,Sterea Ellada,1700.71330678667,Regional,68.6093520914414,National,23501.5341671433,Regional,1117.28911642704,Dark Red,2022-04
EL,Greece,EL65,Peloponnisos,2198.5454888657,Regional,68.6093520914414,National,36813.0091531781,Regional,1444.34158119252,Dark Red,2022-04
ES,Spain,ES11,Galicia,3004.19005162451,Regional,76.2361360393069,National,3508.37270294591,Regional,1859.05084430662,Dark Red,2022-04
ES,Spain,ES12,Principado de Asturias,3007.26568580399,Regional,76.2361360393069,National,4167.14512429593,Regional,1860.95410615753,Dark Red,2022-04
ES,Spain,ES13,Cantabria,3880.05934188205,Regional,76.2361360393069,National,4349.67753456459,Regional,2401.05568274053,Dark Red,2022-04
ES,Spain,ES21,País Vasco,3120.31493674679,Regional,76.2361360393069,National,3592.50992856549,Regional,1930.91116673024,Dark Red,2022-04
ES,Spain,ES22,Comunidad Foral de Navarra,4132.61661302435,Regional,76.2361360393069,National,3888.59863307281,Regional,2557.34300148023,Dark Red,2022-04
ES,Spain,ES23,La Rioja,2547.07515248583,Regional,76.2361360393069,National,2586.00770421389,Regional,1576.17931334959,Dark Red,2022-04
ES,Spain,ES24,Aragón,3722.0756006203,Regional,76.2361360393069,National,3596.46795200901,Regional,2303.29229143293,Dark Red,2022-04
ES,Spain,ES30,Comunidad de Madrid,1794.64620780463,Regional,76.2361360393069,National,2610.43760045104,Regional,1110.56174560153,Dark Red,2022-04
ES,Spain,ES41,Castilla y León,3102.35217737674,Regional,76.2361360393069,National,3791.10209565041,Regional,1919.79546419507,Dark Red,2022-04
ES,Spain,ES42,Castilla-La Mancha,2814.29871809788,Regional,76.2361360393069,National,2756.22154193925,Regional,1741.5424184571,Dark Red,2022-04
ES,Spain,ES43,Extremadura,2906.17799410346,Regional,76.2361360393069,National,3914.48418471552,Regional,1798.3990895389,Dark Red,2022-04
ES,Spain,ES51,Cataluña,5746.24938646282,Regional,76.2361360393069,National,7272.00331192465,Regional,3555.89013675201,Dark Red,2022-04
ES,Spain,ES52,Comunitat Valenciana,5328.61064700127,Regional,76.2361360393069,National,2723.53773585844,Regional,3297.44721607483,Dark Red,2022-04
ES,Spain,ES53,Illes Balears,3717.11164797952,Regional,76.2361360393069,National,4010.48958268806,Regional,2300.22050163622,Dark Red,2022-04
ES,Spain,ES61,Andalucía,1281.42175536616,Regional,76.2361360393069,National,1725.10696109014,Regional,792.96853903705,Dark Red,2022-04
ES,Spain,ES62,Región de Murcia,4342.10552546434,Regional,76.2361360393069,National,4749.98155985671,Regional,2686.97878778271,Dark Red,2022-04
ES,Spain,ES63,Ciudad de Ceuta,4064.93429268003,Regional,76.2361360393069,National,5242.31432479039,Regional,2515.45987404204,Dark Red,2022-04
ES,Spain,ES64,Ciudad de Melilla,2937.03313484782,Regional,76.2361360393069,National,1813.59724408983,Regional,1817.49284674677,Dark Red,2022-04
ES,Spain,ES70,Canarias,1461.87380196264,Regional,76.2361360393069,National,2247.34822475896,Regional,904.635751769024,Dark Red,2022-04
FI,Finland,FI19,Länsi-Suomi,1392.22951114567,Regional,76.044426004532,Regional,1935.51382074664,Regional,862.873040937457,Dark Red,2022-04
FI,Finland,FI1B,Helsinki-Uusimaa,2390.44814984687,Regional,70.4572045747089,Regional,2890.41116157955,Regional,1548.32667825189,Dark Red,2022-04
FI,Finland,FI1C,Etelä-Suomi,1391.28512161449,Regional,77.6326303932646,Regional,2223.81036112654,Regional,851.239503524763,Dark Red,2022-04
FI,Finland,FI1D,Pohjois- ja Itä-Suomi,1261.73784673734,Regional,75.889056567757,Regional,2514.32246132759,Regional,782.977372613692,Dark Red,2022-04
FI,Finland,FI20,Åland,6987.01646365948,Regional,77.3658144826663,Regional,10.0388167581314,Regional,4284.23536608541,Dark grey,2022-04
FR,France,FR1,Ile-de-France,5975.4919576096,Regional,69.6563258828804,Regional,9010.51022258612,Regional,3894.33788206067,Dark Red,2022-04
FR,France,FRB,Centre — Val de Loire,6268.51815041824,Regional,76.8889975001228,Regional,8319.28272933275,Regional,3858.61776843333,Dark Red,2022-04
FR,France,FRC,Bourgogne-Franche-Comté,6967.6441402933,Regional,74.1231847936513,Regional,9232.43623137737,Regional,4385.32426935649,Dark Red,2022-04
FR,France,FRD,Normandie,6473.49938070255,Regional,78.6438955137755,Regional,9192.64376030653,Regional,3927.99333618024,Dark Red,2022-04
FR,France,FRE,Hauts-de-France,7444.91085616659,Regional,74.7049790448738,Regional,11503.0992209987,Regional,4664.0513086622,Dark Red,2022-04
FR,France,FRF,Grand Est,6974.23880988482,Regional,73.7665195930204,Regional,11099.6347183401,Regional,4401.91219080596,Dark Red,2022-04
FR,France,FRG,Pays de la Loire,8057.12623097348,Regional,78.2434676532525,Regional,10023.0697453214,Regional,4905.03875281676,Dark Red,2022-04
FR,France,FRH,Bretagne,6681.89359373344,Regional,80.7674144951771,Regional,8965.84332879563,Regional,3983.49724624475,Dark Red,2022-04
FR,France,FRI,Nouvelle-Aquitaine,7394.47735819211,Regional,78.3493652158771,Regional,9889.71531417527,Regional,4497.71432260447,Dark Red,2022-04
FR,France,FRJ,Occitanie,7681.77961474164,Regional,73.127279753354,Regional,11142.4347051757,Regional,4873.04138028752,Dark Red,2022-04
FR,France,FRK,Auvergne-Rhône-Alpes,7619.56690764279,Regional,71.814361991958,Regional,9468.96298752528,Regional,4883.59522700578,Dark Red,2022-04
FR,France,FRL,Provence-Alpes-Côte d’Azur,7554.16653044697,Regional,69.8023389873369,Regional,11708.7818571911,Regional,4917.6740658217,Dark Red,2022-04
FR,France,FRM,Corse,5205.46915432811,Regional,64.3790821327273,Regional,9804.92501452871,Regional,3529.85252319877,Dark Red,2022-04
FR,France,FRY1,Guadeloupe,5808.34637808288,Regional,1.19438211504258,Regional,8644.91303231059,Regional,5773.65945292311,Dark Red,2022-04
FR,France,FRY2,Martinique,6063.29258158918,Regional,1.60079595132024,Regional,13440.2939239233,Regional,6014.76211050779,Dark Red,2022-04
FR,France,FRY3,Guyane,2394.07676874267,Regional,1.43012850329416,Regional,3396.90231389238,Regional,2376.9575816124,Dark Red,2022-04
FR,France,FRY4,La Réunion,10616.2281264807,Regional,2.18379241367881,Regional,13803.4540145508,Regional,10500.3099342582,Dark Red,2022-04
FR,France,FRY5,Mayotte,728.50863669934,Regional,2.01164466561023,Regional,1763.550188939,Regional,721.181134135004,Dark Red,2022-04
HR,Croatia,HR02,Panonska Hrvatska,2003.56722117998,Regional,54.2775614101447,National,5726.98401918867,Regional,1459.82350674523,Dark Red,2022-04
HR,Croatia,HR03,Jadranska Hrvatska,3289.99375455852,Regional,54.2775614101447,National,7152.26793963031,Regional,2397.12956429831,Dark Red,2022-04
HR,Croatia,HR05,Grad Zagreb,3369.35500812496,Regional,54.2775614101447,National,7189.25899151668,Regional,2454.95314129455,Dark Red,2022-04
HR,Croatia,HR06,Sjeverna Hrvatska,3022.26356239086,Regional,54.2775614101447,National,6159.01703114052,Regional,2202.0580818643,Dark Red,2022-04
HU,Hungary,HU11,Budapest,2150.70597000599,Regional,61.9141706567954,National,2927.35799055144,National,1484.91008770829,Dark Red,2022-04
HU,Hungary,HU12,Pest,2315.46940795712,Regional,61.9141706567954,National,2927.35799055144,National,1598.66756758289,Dark Red,2022-04
HU,Hungary,HU21,Közép-Dunántúl,2219.26835131581,Regional,61.9141706567954,National,2927.35799055144,National,1532.24755413285,Dark Red,2022-04
HU,Hungary,HU22,Nyugat-Dunántúl,2788.29901794683,Regional,61.9141706567954,National,2927.35799055144,National,1925.12291175015,Dark Red,2022-04
HU,Hungary,HU23,Dél-Dunántúl,2117.60481972345,Regional,61.9141706567954,National,2927.35799055144,National,1462.0560887634,Dark Red,2022-04
HU,Hungary,HU31,Észak-Magyarország,1433.07076759132,Regional,61.9141706567954,National,2927.35799055144,National,989.433827251753,Dark Red,2022-04
HU,Hungary,HU32,Észak-Alföld,1635.31254765503,Regional,61.9141706567954,National,2927.35799055144,National,1129.06744689147,Dark Red,2022-04
HU,Hungary,HU33,Dél-Alföld,1724.56368075874,Regional,61.9141706567954,National,2927.35799055144,National,1190.6890305637,Dark Red,2022-04
IE,Ireland,IE04,Northern and Western,4418.2713776668,Regional,78.218348897358,National,2306.68514474946,National,2690.32191695904,Dark Red,2022-04
IE,Ireland,IE05,Southern,4596.00123578888,Regional,78.218348897358,National,2306.68514474946,National,2798.54309482077,Dark Red,2022-04
IE,Ireland,IE06,Eastern and Midland,4430.08548993662,Regional,78.218348897358,National,2306.68514474946,National,2697.51562745169,Dark Red,2022-04
IS,Iceland,IS,Ísland/Iceland,5234.88605842904,National,77.9204908083288,National,14253.5440250018,National,3195.3616034367,Dark Red,2022-04
IT,Italy,ITC1,Piemonte,3952.2946768859,Regional,68.0800804042107,Regional,13812.4107415609,Regional,2606.93197996827,Dark Red,2022-04
IT,Italy,ITC2,Valle d’Aosta/Vallée d’Aoste,3995.71316601884,Regional,65.6221507749892,Regional,12823.7119503495,Regional,2684.67670684835,Dark Red,2022-04
IT,Italy,ITC3,Liguria,4788.80869030302,Regional,71.7367752123849,Regional,13218.3606522974,Regional,3071.14022754611,Dark Red,2022-04
IT,Italy,ITC4,Lombardia,3433.064056591,Regional,71.3501792352748,Regional,11990.2445270564,Regional,2208.31537777126,Dark Red,2022-04
IT,Italy,ITF1,Abruzzo,3652.56221110545,Regional,70.4361327139336,Regional,14928.6559433545,Regional,2366.20042786884,Dark Red,2022-04
IT,Italy,ITF2,Molise,1879.7668011021,Regional,70.7489784237778,Regional,6485.17882575304,Regional,1214.80889683757,Dark Red,2022-04
IT,Italy,ITF3,Campania,3154.38531563373,Regional,67.555994308966,Regional,9925.99449978756,Regional,2088.89713347754,Dark Red,2022-04
IT,Italy,ITF4,Puglia,4095.45936880661,Regional,69.3618883440564,Regional,10292.2238481473,Regional,2675.11539152269,Dark Red,2022-04
IT,Italy,ITF5,Basilicata,2717.73904933358,Regional,67.608729444342,Regional,7436.9096292119,Regional,1799.02462889999,Dark Red,2022-04
IT,Italy,ITF6,Calabria,1233.87765230108,Regional,66.6469740405784,Regional,3496.47063792494,Regional,822.706592990281,Dark Red,2022-04
IT,Italy,ITG1,Sicilia,1989.83034855362,Regional,64.848778226526,Regional,6141.11160566859,Regional,1344.6400136448,Dark Red,2022-04
IT,Italy,ITG2,Sardegna,1054.34218094701,Regional,64.0419800933346,Regional,10690.9130620661,Regional,716.731376128152,Dark Red,2022-04
IT,Italy,ITH1,Provincia Autonoma di Bolzano/Bozen,6397.70653569739,Regional,64.6852306606289,Regional,19173.4066280668,Regional,4328.5209208944,Dark Red,2022-04
IT,Italy,ITH2,Provincia Autonoma di Trento,5130.12788192694,Regional,66.6197919053949,Regional,14256.0388687721,Regional,3421.28762221675,Dark Red,2022-04
IT,Italy,ITH3,Veneto,5394.79042690576,Regional,68.3494383120936,Regional,19079.8857092028,Regional,3551.13594945342,Dark Red,2022-04
IT,Italy,ITH4,Friuli-Venezia Giulia,4821.85611863878,Regional,67.7100121371297,Regional,16268.5621812345,Regional,3189.41643705616,Dark Red,2022-04
IT,Italy,ITH5,Emilia-Romagna,5238.81643836107,Regional,69.8236986962041,Regional,10342.8246424434,Regional,3409.84873577685,Dark Red,2022-04
IT,Italy,ITI1,Toscana,4123.56755688135,Regional,68.3513718820708,Regional,12723.9540101637,Regional,2714.31005907515,Dark Red,2022-04
IT,Italy,ITI2,Umbria,3034.13720386364,Regional,70.8176035579459,Regional,11926.2438732884,Regional,1959.78557564549,Dark Red,2022-04
IT,Italy,ITI3,Marche,5056.41672484187,Regional,68.774988893825,Regional,8009.20490364071,Regional,3317.64170437412,Dark Red,2022-04
IT,Italy,ITI4,Lazio,3132.23413312021,Regional,71.1191167017044,Regional,12201.678336258,Regional,2018.42550886802,Dark Red,2022-04
LI,Liechtenstein,LI,Liechtenstein,4291.94518285287,National,61.8809198131468,National,5737.2183652928,National,2963.99760434017,Dark Red,2022-04
LT,Lithuania,LT01,Sostinės regionas,5549.83418869461,Regional,68.5748271503977,Regional,9122.97336659716,Regional,3646.9395876791,Dark Red,2022-04
LT,Lithuania,LT02,Vidurio ir vakarų Lietuvos regionas,3835.72180287691,Regional,66.7285677441846,Regional,6417.78211057171,Regional,2555.96069202132,Dark Red,2022-04
LU,Luxembourg,LU,Luxembourg,5079.79454023906,National,71.430488030819,National,6250.67879662934,National,3265.53352471123,Dark Red,2022-04
LV,Latvia,LV,Latvija,4465.90745278939,National,65.2180271796821,National,8551.29935654658,National,3009.61908459957,Dark Red,2022-04
MT,Malta,MT,Malta,593.900855870213,National,84.3825063548946,National,4817.08786467767,National,343.326642146985,Dark Red,2022-04
NL,Netherlands,NL11,Groningen,3311.33740479905,Regional,70.7949609322603,National,6413.7213749064,National,2139.20739376765,Dark Red,2022-04
NL,Netherlands,NL12,Friesland (NL),2908.961669772,Regional,70.7949609322603,National,6413.7213749064,National,1879.26253094724,Dark Red,2022-04
NL,Netherlands,NL13,Drenthe,2661.22726775536,Regional,70.7949609322603,National,6413.7213749064,National,1719.21986549233,Dark Red,2022-04
NL,Netherlands,NL21,Overijssel,3839.36421525698,Regional,70.7949609322603,National,6413.7213749064,National,2480.3260171378,Dark Red,2022-04
NL,Netherlands,NL22,Gelderland,3615.4714969472,Regional,70.7949609322603,National,6413.7213749064,National,2335.68568005681,Dark Red,2022-04
NL,Netherlands,NL23,Flevoland,3670.50335562537,Regional,70.7949609322603,National,6413.7213749064,National,2371.23764730923,Dark Red,2022-04
NL,Netherlands,NL31,Utrecht,5590.6054360457,Regional,70.7949609322603,National,6413.7213749064,National,3611.67196888301,Dark Red,2022-04
NL,Netherlands,NL32,Noord-Holland,5262.70460391585,Regional,70.7949609322603,National,6413.7213749064,National,3399.83976975461,Dark Red,2022-04
NL,Netherlands,NL33,Zuid-Holland,4863.66072794934,Regional,70.7949609322603,National,6413.7213749064,National,3142.04737183463,Dark Red,2022-04
NL,Netherlands,NL34,Zeeland,4841.87249666222,Regional,70.7949609322603,National,6413.7213749064,National,3127.97162546128,Dark Red,2022-04
NL,Netherlands,NL41,Noord-Brabant,3810.79652198341,Regional,70.7949609322603,National,6413.7213749064,National,2461.87056751037,Dark Red,2022-04
NL,Netherlands,NL42,Limburg (NL),3671.13885504936,Regional,70.7949609322603,National,6413.7213749064,National,2371.64819594875,Dark Red,2022-04
NO,Norway,NOCSR03,Oslo,7466.47559505544,Regional,74.4508884823328,National,9337.7929760627,Regional,4687.04688563778,Dark Red,2022-04
NO,Norway,NOCSR11,Rogaland,4250.98916439261,Regional,74.4508884823328,National,4590.10120802096,Regional,2668.53956330361,Dark Red,2022-04
NO,Norway,NOCSR15,Møre og Romsdal,2222.1383552855,Regional,74.4508884823328,National,4297.09023663056,Regional,1394.93748087713,Dark Red,2022-04
NO,Norway,NOCSR18,Nordland,2399.5770797023,Regional,74.4508884823328,National,3018.67622642756,Regional,1506.32385187391,Dark Red,2022-04
NO,Norway,NOCSR30,Viken,6414.78687041933,Regional,74.4508884823328,National,7417.63457331307,Regional,4026.85396078172,Dark Red,2022-04
NO,Norway,NOCSR34,Innlandet,3694.07148285694,Regional,74.4508884823328,National,5521.83779180389,Regional,2318.9369627772,Dark Red,2022-04
NO,Norway,NOCSR38,Vestfold og Telemark,3969.2514681203,Regional,74.4508884823328,National,6305.79515502345,Regional,2491.6799760635,Dark Red,2022-04
NO,Norway,NOCSR42,Agder,4621.87626947622,Regional,74.4508884823328,National,4786.334866533,Regional,2901.36229588665,Dark Red,2022-04
NO,Norway,NOCSR46,Vestland,3457.9706436567,Regional,74.4508884823328,National,4538.49762366198,Regional,2170.72570982637,Dark Red,2022-04
NO,Norway,NOCSR50,Trøndelag,4391.86141905445,Regional,74.4508884823328,National,4545.63025895875,Regional,2756.97149535504,Dark Red,2022-04
NO,Norway,NOCSR54,Troms og Finnmark,2350.95732750505,Regional,74.4508884823328,National,4088.79939097763,Regional,1475.80301842104,Dark Red,2022-04
PL,Poland,PL21,Małopolskie,1497.55809387786,Regional,54.4152118236418,Regional,2379.89463682207,Regional,1090.10838939499,Dark Red,2022-04
PL,Poland,PL22,Śląskie,1970.30025963812,Regional,57.1518234997073,Regional,3311.52551916451,Regional,1407.26899623679,Dark Red,2022-04
PL,Poland,PL41,Wielkopolskie,1251.26274419641,Regional,59.69918307815,Regional,2445.10385756677,Regional,877.765925973158,Dark Red,2022-04
PL,Poland,PL42,Zachodniopomorskie,1318.55312708445,Regional,60.7739866774747,Regional,3029.66310821037,Regional,917.884476189585,Dark Red,2022-04
PL,Poland,PL43,Lubuskie,818.644892057307,Regional,62.4870307995419,Regional,1968.62227397143,Regional,562.871449137944,Dark Red,2022-04
PL,Poland,PL51,Dolnośląskie,1678.57612846092,Regional,60.4701395450796,Regional,2937.33369310136,Regional,1171.05746483556,Dark Red,2022-04
PL,Poland,PL52,Opolskie,1514.48739324562,Regional,53.9803848941822,Regional,2845.15613441686,Regional,1105.72433122169,Dark Red,2022-04
PL,Poland,PL61,Kujawsko-pomorskie,1028.63222192751,Regional,57.165222801242,Regional,2320.30994024308,Regional,734.622271192398,Dark Red,2022-04
PL,Poland,PL62,Warmińsko-mazurskie,1220.12411385538,Regional,53.8936755113156,Regional,2754.17822818251,Regional,891.339248477112,Dark Red,2022-04
PL,Poland,PL63,Pomorskie,1845.66098262839,Regional,61.8016220988846,Regional,3506.57453041381,Regional,1275.33676977311,Dark Red,2022-04
PL,Poland,PL71,Łódzkie,1369.84506802965,Regional,57.9134026696033,Regional,2977.58409291415,Regional,973.183122930792,Dark Red,2022-04
PL,Poland,PL72,Świętokrzyskie,862.938289696843,Regional,51.4294646205147,Regional,1871.68254504846,Regional,641.036018498587,Dark Red,2022-04
PL,Poland,PL81,Lubelskie,1383.71453800522,Regional,48.8189391138787,Regional,2996.42004087551,Regional,1045.95715909589,Dark Red,2022-04
